name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_capacity_in_vhc_per_hour,link_type,jam_density,wave_speed,mode_code,grade,geometry,original_geometry,BPR_alpha_term,BPR_beta_term,number_of_left_turn_lanes,length_of_left_turn_lanes,number_of_right_turn_lanes,length_of_right_turn_lanes,from_approach,to_approach,reversed_link_id,
1300 West,0,11147->5022,114+04786,,11147,5022,Major arterial,1,0.11900,1,32.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929218,40.607690,0.0 -111.929146,40.609414,0.0</coordinates></LineString>","<LineString><coordinates>-111.929235,40.607691,0.0 -111.929163,40.609415,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1300 West,0,11147->5820,114+04787,,11147,5820,Major arterial,1,0.30150,1,32.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929252,40.607691,0.0 -111.929284,40.603321,0.0</coordinates></LineString>","<LineString><coordinates>-111.929235,40.607691,0.0 -111.929267,40.603321,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11148->1316,114+04788,,11148,1316,Freeway,1,0.26080,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.938797,40.599055,0.0 -111.943569,40.598022,0.0</coordinates></LineString>","<LineString><coordinates>-111.938793,40.599039,0.0 -111.943565,40.598006,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11148->1320,114+04789,,11148,1320,Freeway,1,0.25270,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.938790,40.599023,0.0 -111.934149,40.599977,0.0</coordinates></LineString>","<LineString><coordinates>-111.938793,40.599039,0.0 -111.934152,40.599993,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Redwood R,0,11148->5113,114+04861,,11148,5113,Highway,1,0.34660,3,43.0,284.8,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.938810,40.599039,0.0 -111.938787,40.594013,0.0</coordinates></LineString>","<LineString><coordinates>-111.938793,40.599039,0.0 -111.938770,40.594013,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Redwood R,0,11148->5736,114+04862,,11148,5736,Highway,1,0.22800,3,43.0,284.8,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.938776,40.599039,0.0 -111.938678,40.602343,0.0</coordinates></LineString>","<LineString><coordinates>-111.938793,40.599039,0.0 -111.938695,40.602343,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
700 West,0,11150->5027,114+04863,,11150,5027,Major arterial,1,0.23780,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.910315,40.607207,0.0 -111.910297,40.610655,0.0</coordinates></LineString>","<LineString><coordinates>-111.910332,40.607207,0.0 -111.910314,40.610655,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
700 West,0,11150->5109,114+04864,,11150,5109,Major arterial,1,0.08750,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.910349,40.607207,0.0 -111.910332,40.605939,0.0</coordinates></LineString>","<LineString><coordinates>-111.910332,40.607207,0.0 -111.910315,40.605939,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
8000 South,0,11151->5109,114+04865,,11151,5109,Minor arterial,1,0.19480,1,26.0,514.5,5,190.0,12.0,"",0.0,"<LineString><coordinates>-111.906610,40.605977,0.0 -111.910315,40.605956,0.0</coordinates></LineString>","<LineString><coordinates>-111.906610,40.605960,0.0 -111.910315,40.605939,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9000 Sout,0,11159->5112,114+04866,,11159,5112,Highway,1,0.25630,2,39.0,446.0,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.943604,40.587745,0.0 -111.938730,40.587745,0.0</coordinates></LineString>","<LineString><coordinates>-111.943604,40.587762,0.0 -111.938730,40.587762,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11160->1318,114+04867,,11160,1318,Freeway,1,0.23840,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.938878,40.590861,0.0 -111.943411,40.590908,0.0</coordinates></LineString>","<LineString><coordinates>-111.938878,40.590844,0.0 -111.943411,40.590891,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Redwood R,0,11160->5112,114+04868,,11160,5112,Highway,1,0.21280,3,43.0,284.8,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.938895,40.590843,0.0 -111.938747,40.587761,0.0</coordinates></LineString>","<LineString><coordinates>-111.938878,40.590844,0.0 -111.938730,40.587762,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Redwood R,0,11160->5113,114+04870,VID9,11160,5113,Highway,1,0.21870,3,43.0,284.8,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.938861,40.590843,0.0 -111.938753,40.594012,0.0</coordinates></LineString>","<LineString><coordinates>-111.938878,40.590844,0.0 -111.938770,40.594013,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11161->1322,114+04871,,11161,1322,Freeway,1,0.26700,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.929272,40.591064,0.0 -111.934349,40.591023,0.0</coordinates></LineString>","<LineString><coordinates>-111.929272,40.591047,0.0 -111.934349,40.591006,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1300 West,0,11161->5103,114+04872,,11161,5103,Major arterial,1,0.27210,1,32.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929255,40.591047,0.0 -111.929206,40.594991,0.0</coordinates></LineString>","<LineString><coordinates>-111.929272,40.591047,0.0 -111.929223,40.594991,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1300 West,0,11161->5114,114+04873,,11161,5114,Major arterial,1,0.22440,1,32.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929289,40.591047,0.0 -111.929212,40.587794,0.0</coordinates></LineString>","<LineString><coordinates>-111.929272,40.591047,0.0 -111.929195,40.587794,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11172->1346,114+04874,,11172,1346,Freeway,1,0.25180,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.938819,40.584188,0.0 -111.943605,40.584109,0.0</coordinates></LineString>","<LineString><coordinates>-111.938819,40.584171,0.0 -111.943605,40.584092,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11172->1353,114+04875,,11172,1353,Freeway,1,0.23950,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.938819,40.584154,0.0 -111.934266,40.584051,0.0</coordinates></LineString>","<LineString><coordinates>-111.938819,40.584171,0.0 -111.934266,40.584068,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Redwood R,0,11172->5112,114+04876,VID8,11172,5112,Highway,1,0.24770,2,39.0,446.0,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.938802,40.584171,0.0 -111.938713,40.587762,0.0</coordinates></LineString>","<LineString><coordinates>-111.938819,40.584171,0.0 -111.938730,40.587762,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Redwood R,0,11172->5210,114+04877,,11172,5210,Highway,1,0.49740,2,39.0,446.0,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.938836,40.584171,0.0 -111.938758,40.576961,0.0</coordinates></LineString>","<LineString><coordinates>-111.938819,40.584171,0.0 -111.938741,40.576961,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11173->1353,114+04878,,11173,1353,Freeway,1,0.26480,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.929247,40.584386,0.0 -111.934267,40.584085,0.0</coordinates></LineString>","<LineString><coordinates>-111.929246,40.584369,0.0 -111.934266,40.584068,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11173->1354,114+04879,,11173,1354,Freeway,1,0.30670,7,20.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.929247,40.584352,0.0 -111.923429,40.584037,0.0</coordinates></LineString>","<LineString><coordinates>-111.929246,40.584369,0.0 -111.923428,40.584054,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1300 West,0,11173->5114,114+04880,,11173,5114,Major arterial,1,0.23620,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929229,40.584369,0.0 -111.929178,40.587794,0.0</coordinates></LineString>","<LineString><coordinates>-111.929246,40.584369,0.0 -111.929195,40.587794,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1300 West,0,11173->5219,114+04881,,11173,5219,Major arterial,1,0.52620,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929263,40.584369,0.0 -111.929189,40.576740,0.0</coordinates></LineString>","<LineString><coordinates>-111.929246,40.584369,0.0 -111.929172,40.576740,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9800 Sout,0,11180->5211,114+04882,,11180,5211,Major arterial,1,0.30290,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.944442,40.573236,0.0 -111.938687,40.573094,0.0</coordinates></LineString>","<LineString><coordinates>-111.944442,40.573253,0.0 -111.938687,40.573111,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11181->1349,114+04883,,11181,1349,Freeway,1,0.30910,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.931019,40.573184,0.0 -111.934340,40.576881,0.0</coordinates></LineString>","<LineString><coordinates>-111.931031,40.573173,0.0 -111.934352,40.576870,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11181->1352,114+04884,,11181,1352,Freeway,1,0.39660,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.931046,40.573181,0.0 -111.933978,40.567884,0.0</coordinates></LineString>","<LineString><coordinates>-111.931031,40.573173,0.0 -111.933963,40.567876,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9800 Sout,0,11181->5211,114+04885,,11181,5211,Major arterial,1,0.40270,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.931031,40.573190,0.0 -111.938687,40.573128,0.0</coordinates></LineString>","<LineString><coordinates>-111.931031,40.573173,0.0 -111.938687,40.573111,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9800 Sout,0,11181->11182,114+04886,,11181,11182,Major arterial,1,0.06160,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.931040,40.573159,0.0 -111.930163,40.572566,0.0</coordinates></LineString>","<LineString><coordinates>-111.931031,40.573173,0.0 -111.930154,40.572580,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9800 Sout,0,11182->5232,114+04887,,11182,5232,Major arterial,1,0.05050,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.930156,40.572563,0.0 -111.929203,40.572476,0.0</coordinates></LineString>","<LineString><coordinates>-111.930154,40.572580,0.0 -111.929201,40.572493,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9800 Sout,0,11182->11181,114+04888,,11182,11181,Major arterial,1,0.06160,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.930145,40.572594,0.0 -111.931022,40.573187,0.0</coordinates></LineString>","<LineString><coordinates>-111.930154,40.572580,0.0 -111.931031,40.573173,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11183->1355,114+04889,,11183,1355,Freeway,1,0.29520,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.923390,40.572482,0.0 -111.924730,40.576637,0.0</coordinates></LineString>","<LineString><coordinates>-111.923406,40.572477,0.0 -111.924746,40.576632,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11183->1356,114+04890,,11183,1356,Freeway,1,0.36740,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.923422,40.572479,0.0 -111.924130,40.567179,0.0</coordinates></LineString>","<LineString><coordinates>-111.923406,40.572477,0.0 -111.924114,40.567177,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9800 Sout,0,11183->5215,114+04891,,11183,5215,Major arterial,1,0.19610,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.923406,40.572460,0.0 -111.919678,40.572437,0.0</coordinates></LineString>","<LineString><coordinates>-111.923406,40.572477,0.0 -111.919678,40.572454,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9800 Sout,0,11183->5232,114+04892,,11183,5232,Major arterial,1,0.30480,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.923406,40.572494,0.0 -111.929201,40.572510,0.0</coordinates></LineString>","<LineString><coordinates>-111.923406,40.572477,0.0 -111.929201,40.572493,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9800 Sout,0,11184->5588,114+04893,,11184,5588,Major arterial,1,0.17250,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.913772,40.572347,0.0 -111.917020,40.572004,0.0</coordinates></LineString>","<LineString><coordinates>-111.913770,40.572331,0.0 -111.917018,40.571988,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9800 Sout,0,11184->11257,114+04894,,11184,11257,Major arterial,1,0.33500,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.913777,40.572316,0.0 -111.908378,40.569739,0.0</coordinates></LineString>","<LineString><coordinates>-111.913770,40.572331,0.0 -111.908371,40.569754,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9000 Sout,0,11255->5117,114+04895,,11255,5117,Highway,1,0.12310,2,32.0,423.7,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.907887,40.587830,0.0 -111.910226,40.587734,0.0</coordinates></LineString>","<LineString><coordinates>-111.907886,40.587813,0.0 -111.910225,40.587717,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9000 Sout,0,11255->5118,114+04896,,11255,5118,Highway,1,0.19120,2,32.0,423.7,2,190.0,12.0,"",0.0,"<LineString><coordinates>-111.907885,40.587796,0.0 -111.904259,40.587997,0.0</coordinates></LineString>","<LineString><coordinates>-111.907886,40.587813,0.0 -111.904260,40.588014,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11257->1404,114+04897,,11257,1404,Freeway,1,0.13890,7,20.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.908355,40.569752,0.0 -111.908137,40.571758,0.0</coordinates></LineString>","<LineString><coordinates>-111.908371,40.569754,0.0 -111.908153,40.571760,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9800 Sout,0,11257->5175,114+04898,,11257,5175,Major arterial,1,0.21170,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.908371,40.569737,0.0 -111.904348,40.569679,0.0</coordinates></LineString>","<LineString><coordinates>-111.908371,40.569754,0.0 -111.904348,40.569696,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9800 Sout,0,11257->11184,114+04899,,11257,11184,Major arterial,1,0.33500,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.908364,40.569769,0.0 -111.913763,40.572346,0.0</coordinates></LineString>","<LineString><coordinates>-111.908371,40.569754,0.0 -111.913770,40.572331,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11259->1356,114+04900,,11259,1356,Freeway,1,0.38230,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.926722,40.562001,0.0 -111.924099,40.567169,0.0</coordinates></LineString>","<LineString><coordinates>-111.926737,40.562009,0.0 -111.924114,40.567177,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
South Jor,0,11259->5214,114+04901,,11259,5214,Principal arterial,1,0.13060,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.926736,40.562026,0.0 -111.929206,40.562217,0.0</coordinates></LineString>","<LineString><coordinates>-111.926737,40.562009,0.0 -111.929207,40.562200,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
South Jor,0,11259->5587,114+04902,,11259,5587,Principal arterial,1,0.41050,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.926741,40.561993,0.0 -111.919264,40.560293,0.0</coordinates></LineString>","<LineString><coordinates>-111.926737,40.562009,0.0 -111.919260,40.560309,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11261->1352,114+04903,,11261,1352,Freeway,1,0.38630,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.934596,40.562296,0.0 -111.933947,40.567874,0.0</coordinates></LineString>","<LineString><coordinates>-111.934612,40.562298,0.0 -111.933963,40.567876,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11261->1397,114+04904,,11261,1397,Freeway,1,0.61120,7,21.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.934628,40.562302,0.0 -111.936605,40.553569,0.0</coordinates></LineString>","<LineString><coordinates>-111.934612,40.562298,0.0 -111.936589,40.553565,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
South Jor,0,11261->5208,114+04905,,11261,5208,Principal arterial,1,0.21470,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.934612,40.562315,0.0 -111.938693,40.562302,0.0</coordinates></LineString>","<LineString><coordinates>-111.934612,40.562298,0.0 -111.938693,40.562285,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
South Jor,0,11261->5214,114+04906,VID4,11261,5214,Principal arterial,1,0.28440,2,36.0,407.2,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.934612,40.562281,0.0 -111.929207,40.562183,0.0</coordinates></LineString>","<LineString><coordinates>-111.934612,40.562298,0.0 -111.929207,40.562200,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1300 West,0,11281->5214,114+04907,,11281,5214,Major arterial,1,0.44410,1,29.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929136,40.555761,0.0 -111.929190,40.562200,0.0</coordinates></LineString>","<LineString><coordinates>-111.929153,40.555761,0.0 -111.929207,40.562200,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
10400 Sou,0,11282->5208,114+04908,,11282,5208,Principal arterial,1,0.26660,1,35.0,857.3,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.943762,40.562230,0.0 -111.938693,40.562268,0.0</coordinates></LineString>","<LineString><coordinates>-111.943762,40.562247,0.0 -111.938693,40.562285,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Cent,0,11489->1360,114+04909,,11489,1360,Freeway,1,0.23730,7,20.0,1428.6,1,220.0,12.0,"",0.0,"<LineString><coordinates>-111.902636,40.580643,0.0 -111.901818,40.584025,0.0</coordinates></LineString>","<LineString><coordinates>-111.902652,40.580647,0.0 -111.901834,40.584029,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9400 Sout,0,11489->7984,114+04910,,11489,7984,Principal arterial,1,0.10260,1,30.0,814.4,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.902652,40.580630,0.0 -111.900701,40.580631,0.0</coordinates></LineString>","<LineString><coordinates>-111.902652,40.580647,0.0 -111.900701,40.580648,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9400 Sout,0,11489->8172,114+04911,,11489,8172,Principal arterial,1,0.14990,1,35.0,857.3,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.902652,40.580664,0.0 -111.905503,40.580716,0.0</coordinates></LineString>","<LineString><coordinates>-111.902652,40.580647,0.0 -111.905503,40.580699,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
300 West,0,11507->3689,114+04912,,11507,3689,Major arterial,1,0.09400,2,25.0,300.7,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.902526,40.562376,0.0 -111.900747,40.562504,0.0</coordinates></LineString>","<LineString><coordinates>-111.902527,40.562393,0.0 -111.900748,40.562521,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
300 West,0,11507->5216,114+04913,,11507,5216,Major arterial,1,0.23460,2,25.0,300.7,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.902544,40.562394,0.0 -111.902791,40.558998,0.0</coordinates></LineString>","<LineString><coordinates>-111.902527,40.562393,0.0 -111.902774,40.558997,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
700 West,0,11763->5730,114+04914,,11763,5730,Major arterial,1,0.11230,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.905505,40.584909,0.0 -111.905516,40.583282,0.0</coordinates></LineString>","<LineString><coordinates>-111.905488,40.584909,0.0 -111.905499,40.583282,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
700 West,0,11763->7210,114+04915,,11763,7210,Major arterial,1,0.07470,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.905474,40.584900,0.0 -111.904807,40.585857,0.0</coordinates></LineString>","<LineString><coordinates>-111.905488,40.584909,0.0 -111.904821,40.585866,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
1300 West,0,11827->5440,114+04916,,11827,5440,Major arterial,1,0.18981,1,32.0,666.4,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.929209,40.626782,0.0 -111.929209,40.623484,0.0</coordinates></LineString>","<LineString><coordinates>-111.929192,40.626782,0.0 -111.929192,40.623484,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,11910->5118,114+04917,,11910,5118,Major arterial,1,0.13580,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.904275,40.589983,0.0 -111.904277,40.588014,0.0</coordinates></LineString>","<LineString><coordinates>-111.904258,40.589983,0.0 -111.904260,40.588014,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
500 West,0,11910->10853,114+04918,,11910,10853,Major arterial,1,0.16600,1,24.0,633.1,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.904241,40.589984,0.0 -111.904425,40.592386,0.0</coordinates></LineString>","<LineString><coordinates>-111.904258,40.589983,0.0 -111.904442,40.592385,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Riverside,0,1358->3000,114+04919,,1358,3000,Principal arterial,1,0.12113,1,35.0,600.0,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.911509,40.583537,0.0 -111.916214,40.581215,0.0</coordinates></LineString>","<LineString><coordinates>-111.911502,40.583522,0.0 -111.916207,40.581200,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Riverside,0,1358->5117,114+04920,,1358,5117,Principal arterial,1,0.12113,1,35.0,600.0,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.911486,40.583517,0.0 -111.910209,40.587712,0.0</coordinates></LineString>","<LineString><coordinates>-111.911502,40.583522,0.0 -111.910225,40.587717,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Riverside,0,5117->1358,114+04921,,5117,1358,Principal arterial,1,0.12113,1,35.0,600.0,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.910241,40.587722,0.0 -111.911518,40.583527,0.0</coordinates></LineString>","<LineString><coordinates>-111.910225,40.587717,0.0 -111.911502,40.583522,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
Riverside,0,3000->1358,114+04922,,3000,1358,Principal arterial,1,0.12113,1,35.0,600.0,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.916200,40.581185,0.0 -111.911495,40.583507,0.0</coordinates></LineString>","<LineString><coordinates>-111.916207,40.581200,0.0 -111.911502,40.583522,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
JordGatewa,0,6185->5175,114+04923,,6185,5175,Major arterial,1,0.12113,2,35.0,300.0,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.905530,40.575751,0.0 -111.904364,40.569693,0.0</coordinates></LineString>","<LineString><coordinates>-111.905514,40.575754,0.0 -111.904348,40.569696,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
JordGatewa,0,5175->6185,114+04924,,5175,6185,Major arterial,1,0.12113,2,35.0,300.0,4,190.0,12.0,"",0.0,"<LineString><coordinates>-111.904332,40.569699,0.0 -111.905498,40.575757,0.0</coordinates></LineString>","<LineString><coordinates>-111.904348,40.569696,0.0 -111.905514,40.575754,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9400 South,0,3000->3001,114+04925,,3000,3001,Principal arterial,1,0.12113,1,35.0,600.0,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.916208,40.581183,0.0 -111.909574,40.580773,0.0</coordinates></LineString>","<LineString><coordinates>-111.916207,40.581200,0.0 -111.909573,40.580790,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9400 South,0,3001->3000,114+04926,,3001,3000,Principal arterial,1,0.12113,1,35.0,600.0,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.909572,40.580807,0.0 -111.916206,40.581217,0.0</coordinates></LineString>","<LineString><coordinates>-111.909573,40.580790,0.0 -111.916207,40.581200,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
9400 South,0,3001->8172,114+04927,,3001,8172,Principal arterial,1,0.12113,1,35.0,600.0,3,190.0,12.0,"",0.0,"<LineString><coordinates>-111.909573,40.580790,0.0 -111.905503,40.580699,0.0</coordinates></LineString>","<LineString><coordinates>-111.909573,40.580790,0.0 -111.905503,40.580699,0.0</coordinates></LineString>",0.1500,4.0000,0,0.00000,0,0.00000,0,0,0,
