RECORDNAME,INTID,NBL2,NBL,NBT,NBR,NBR2,SBL2,SBL,SBT,SBR,SBR2,EBL2,EBL,EBT,EBR,EBR2,WBL2,WBL,WBT,WBR,WBR2,NEL,NET,NER,NWL,NWT,NWR,SEL,SET,SER,SWL,SWT,SWR,PED,HOLD,
Grade,103,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
Speed,103,,,24,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,
Up Node,104,,,,,,,,,,,,,47,,,,,,,,,,,,103,,,,,,,,,,
Dest Node,104,,,,,,,,,,,,,103,,,,,,,,,,,,47,,,,,,,,,,
StreetName,104,,,,,,,,,,,,,500 West,,,,,,,,,,,,500 West,,,,,,,,,,
TurnVolume,104,,,,,,,,,,,,,33.5417,,,,,,,,,,,,7.29167,,,,,,,,,,
Lanes,104,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,
Shared,104,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,
Width,104,,,,,,,,,,,,,12,,,,,,,,,,,,12,,,,,,,,,,
Storage,104,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,
StLanes,104,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,
Grade,104,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,
Speed,104,,,,,,,,,,,,,24,,,,,,,,,,,,24,,,,,,,,,,
Up Node,105,,141,141,,,,,93,93,,,14,,14,,,,,,,,,,,,,,,,,,,,,
Dest Node,105,,14,93,,,,,141,14,,,93,,141,,,,,,,,,,,,,,,,,,,,,
StreetName,105,,500 West,500 West,,,,,500 West,,,,Cent,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,105,,21.7917,5.79167,,,,,17.7917,15.75,,,1.5,,2.33333,,,,,,,,,,,,,,,,,,,,,
Lanes,105,,1,1,,,,,1,0,,,7,,0,,,,,,,,,,,,,,,,,,,,,
Shared,105,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Width,105,,12,12,,,,,12,12,,,12,,12,,,,,,,,,,,,,,,,,,,,,
Storage,105,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
StLanes,105,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Grade,105,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Speed,105,,24,24,,,,,24,24,,,16,,16,,,,,,,,,,,,,,,,,,,,,
Up Node,106,,,,,,,,53,,,,,,,,,,,,,,95,,,,,,,,,,,,,
Dest Node,106,,,,,,,,95,,,,,,,,,,,,,,53,,,,,,,,,,,,,
StreetName,106,,,,,,,,500 West,,,,,,,,,,,,,,500 West,,,,,,,,,,,,,
TurnVolume,106,,,,,,,,8.95833,,,,,,,,,,,,,,13.7917,,,,,,,,,,,,,
Lanes,106,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
Shared,106,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,
Width,106,,,,,,,,12,,,,,,,,,,,,,,12,,,,,,,,,,,,,
Storage,106,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,
StLanes,106,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,
Grade,106,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,
Speed,106,,,,,,,,24,,,,,,,,,,,,,,24,,,,,,,,,,,,,
Up Node,107,,,75,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,107,,,91,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,107,,,1000 West,,,,,1000 West,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,107,,,0.583333,,,,,0.833333,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,107,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,107,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,107,,,12,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,107,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,107,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,107,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,107,,,26,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,108,,,,,,,,,,,,,85,,,,,43,,,,,,,,,,,,,,,,,
Dest Node,108,,,,,,,,,,,,,43,,,,,85,,,,,,,,,,,,,,,,,
StreetName,108,,,,,,,,,,,,,7000 Sout,,,,,7000 Sout,,,,,,,,,,,,,,,,,
TurnVolume,108,,,,,,,,,,,,,34.25,,,,,13.5417,,,,,,,,,,,,,,,,,
Lanes,108,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,
Shared,108,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Width,108,,,,,,,,,,,,,12,,,,,12,,,,,,,,,,,,,,,,,
Storage,108,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
StLanes,108,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Grade,108,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Speed,108,,,,,,,,,,,,,36,,,,,36,,,,,,,,,,,,,,,,,
Up Node,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,110,,,,,,,3,,3,,,39,39,39,,,,41,41,,10,10,,,,,,,,,,,,,
Dest Node,110,,,,,,,41,,39,,,3,41,10,,,,39,3,,39,41,,,,,,,,,,,,,
StreetName,110,,,,,,,Cent,,,,,7800 Sout,7800 Sout,,,,,7800 Sout,,,Cent,Cent,,,,,,,,,,,,,
TurnVolume,110,,,,,,,0.5,,0.0416667,,,0,30.9583,0,,,,12.4583,0.125,,0,0,,,,,,,,,,,,,
Lanes,110,,,,,,,7,,0,,,2,2,0,,,,2,0,,7,7,,,,,,,,,,,,,
Shared,110,,,,,,,0,,0,,,0,0,0,,,,0,0,,0,0,,,,,,,,,,,,,
Width,110,,,,,,,12,,12,,,12,12,12,,,,12,12,,12,12,,,,,,,,,,,,,
Storage,110,,,,,,,0,,0,,,0,0,0,,,,0,0,,0,0,,,,,,,,,,,,,
StLanes,110,,,,,,,0,,0,,,0,0,0,,,,0,0,,0,0,,,,,,,,,,,,,
Grade,110,,,,,,,0,,0,,,0,0,0,,,,0,0,,0,0,,,,,,,,,,,,,
Speed,110,,,,,,,21,,21,,,36,36,36,,,,36,36,,21,21,,,,,,,,,,,,,
Up Node,111,,3,3,3,,,2,2,2,,,69,69,69,,,70,70,70,,,,,,,,,,,,,,,,
Dest Node,111,,69,2,70,,,70,3,69,,,2,70,3,,,3,69,2,,,,,,,,,,,,,,,,
StreetName,111,,Cent,Cent,,,,Cent,Cent,,,,7000 Sout,7000 Sout,,,,7000 Sout,7000 Sout,,,,,,,,,,,,,,,,,
TurnVolume,111,,0,0.625,0,,,8.45833,0.333333,7,,,6.79167,28.4583,0,,,0,10.4167,3.29167,,,,,,,,,,,,,,,,
Lanes,111,,7,7,0,,,7,7,0,,,2,2,0,,,2,2,0,,,,,,,,,,,,,,,,
Shared,111,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,111,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,111,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,111,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,111,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,111,,21,21,21,,,21,21,21,,,36,36,36,,,36,36,36,,,,,,,,,,,,,,,,
Up Node,112,,,,,,,,,,,,,113,,,,,71,,,,,,,,,,,,,,,,,
Dest Node,112,,,,,,,,,,,,,71,,,,,113,,,,,,,,,,,,,,,,,
StreetName,112,,,,,,,,,,,,,7000 Sout,,,,,7000 Sout,,,,,,,,,,,,,,,,,
TurnVolume,112,,,,,,,,,,,,,34.25,,,,,13.5417,,,,,,,,,,,,,,,,,
Lanes,112,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,
Shared,112,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Width,112,,,,,,,,,,,,,12,,,,,12,,,,,,,,,,,,,,,,,
Storage,112,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
StLanes,112,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Grade,112,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Speed,112,,,,,,,,,,,,,36,,,,,36,,,,,,,,,,,,,,,,,
Up Node,113,,,,,,,,,,,,,70,,,,,112,,,,,,,,,,,,,,,,,
Dest Node,113,,,,,,,,,,,,,112,,,,,70,,,,,,,,,,,,,,,,,
StreetName,113,,,,,,,,,,,,,7000 Sout,,,,,7000 Sout,,,,,,,,,,,,,,,,,
TurnVolume,113,,,,,,,,,,,,,34.25,,,,,13.5417,,,,,,,,,,,,,,,,,
Lanes,113,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,
Shared,113,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Width,113,,,,,,,,,,,,,12,,,,,12,,,,,,,,,,,,,,,,,
Storage,113,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
StLanes,113,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Grade,113,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Speed,113,,,,,,,,,,,,,36,,,,,36,,,,,,,,,,,,,,,,,
Up Node,114,,,,,,,,,,,,,43,,,,,45,,,,,,,,,,,,,,,,,
Dest Node,114,,,,,,,,,,,,,45,,,,,43,,,,,,,,,,,,,,,,,
StreetName,114,,,,,,,,,,,,,7200 Sout,,,,,7200 Sout,,,,,,,,,,,,,,,,,
TurnVolume,114,,,,,,,,,,,,,30.4167,,,,,11.6667,,,,,,,,,,,,,,,,,
Lanes,114,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,
Shared,114,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Width,114,,,,,,,,,,,,,12,,,,,12,,,,,,,,,,,,,,,,,
Storage,114,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
StLanes,114,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Grade,114,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Speed,114,,,,,,,,,,,,,29,,,,,29,,,,,,,,,,,,,,,,,
Up Node,115,,,,,,,6,,6,,,42,42,,,,,44,44,,,,,,,,,,,,,,,,
Dest Node,115,,,,,,,44,,42,,,6,44,,,,,42,6,,,,,,,,,,,,,,,,
StreetName,115,,,,,,,Cent,,,,,Center St,Center St,,,,,Center St,,,,,,,,,,,,,,,,,
TurnVolume,115,,,,,,,0.166667,,2.375,,,2.45833,24.9167,,,,,9.5,0.125,,,,,,,,,,,,,,,,
Lanes,115,,,,,,,7,,0,,,2,2,,,,,2,0,,,,,,,,,,,,,,,,
Shared,115,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Width,115,,,,,,,12,,12,,,12,12,,,,,12,12,,,,,,,,,,,,,,,,
Storage,115,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
StLanes,115,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Grade,115,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Speed,115,,,,,,,21,,21,,,36,36,,,,,36,36,,,,,,,,,,,,,,,,
Up Node,116,,83,83,83,,,39,39,39,,,7,7,7,,,10,10,10,,,,,,,,,,,,,,,,
Dest Node,116,,7,39,10,,,10,83,7,,,39,10,83,,,83,7,39,,,,,,,,,,,,,,,,
StreetName,116,,Redwood R,Redwood R,,,,Redwood R,Redwood R,,,,Cent,Cent,,,,Cent,Cent,,,,,,,,,,,,,,,,,
TurnVolume,116,,1.29167,61.6667,2.625,,,1.625,59.875,1.16667,,,1.91667,0.208333,2.16667,,,1.5,0.0833333,1.04167,,,,,,,,,,,,,,,,
Lanes,116,,3,3,0,,,3,3,0,,,7,7,0,,,7,7,0,,,,,,,,,,,,,,,,
Shared,116,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,116,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,116,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,116,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,116,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,116,,43,43,43,,,43,43,43,,,21,21,21,,,21,21,21,,,,,,,,,,,,,,,,
Up Node,117,,84,84,,,,,41,41,,,10,,10,,,,,,,,,,,,,,,,,,,,,
Dest Node,117,,10,41,,,,,84,10,,,41,,84,,,,,,,,,,,,,,,,,,,,,
StreetName,117,,1300 West,1300 West,,,,,1300 West,,,,Cent,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,117,,1.91667,38.2083,,,,,24.625,0.875,,,2.08333,,1.91667,,,,,,,,,,,,,,,,,,,,,
Lanes,117,,1,1,,,,,1,0,,,7,,0,,,,,,,,,,,,,,,,,,,,,
Shared,117,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Width,117,,12,12,,,,,12,12,,,12,,12,,,,,,,,,,,,,,,,,,,,,
Storage,117,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
StLanes,117,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Grade,117,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Speed,117,,32,32,,,,,32,32,,,21,,21,,,,,,,,,,,,,,,,,,,,,
Up Node,118,,50,50,50,,,83,83,83,,,8,8,8,,,11,11,11,,,,,,,,,,,,,,,,
Dest Node,118,,8,83,11,,,11,50,8,,,83,11,50,,,50,8,83,,,,,,,,,,,,,,,,
StreetName,118,,Redwood R,Redwood R,,,,Redwood R,Redwood R,,,,Cent,Cent,,,,Cent,Cent,,,,,,,,,,,,,,,,,
TurnVolume,118,,1.54167,62.4167,4,,,1.875,61.0833,1.29167,,,1.91667,0.166667,2.625,,,3.08333,0,1.45833,,,,,,,,,,,,,,,,
Lanes,118,,3,3,0,,,3,3,0,,,7,7,0,,,7,7,0,,,,,,,,,,,,,,,,
Shared,118,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,118,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,118,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,118,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,118,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,118,,43,43,43,,,43,43,43,,,21,21,21,,,21,21,21,,,,,,,,,,,,,,,,
Up Node,119,,,48,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,119,,,42,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,119,,,700 West,,,,,700 West,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,119,,,22.75,,,,,42.9167,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,119,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,119,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,119,,,12,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,119,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,119,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,119,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,119,,,29,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,122,,49,49,49,,,50,50,50,,,9,9,9,,,12,12,12,,,,,,,,,,,,,,,,
Dest Node,122,,9,50,12,,,12,49,9,,,50,12,49,,,49,9,50,,,,,,,,,,,,,,,,
StreetName,122,,Redwood R,Redwood R,,,,Redwood R,Redwood R,,,,Cent,Cent,,,,Cent,Cent,,,,,,,,,,,,,,,,,
TurnVolume,122,,1.70833,64.3333,1.33333,,,3.04167,62.7917,1.58333,,,1.70833,0,2.5,,,1.5,0,1.875,,,,,,,,,,,,,,,,
Lanes,122,,3,3,0,,,3,3,0,,,7,7,0,,,7,7,0,,,,,,,,,,,,,,,,
Shared,122,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,122,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,122,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,122,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,122,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,122,,43,43,43,,,43,43,43,,,21,21,21,,,21,21,21,,,,,,,,,,,,,,,,
Up Node,123,,51,51,51,,,46,46,46,,,12,12,12,,,13,13,13,,,,,,,,,,,,,,,,
Dest Node,123,,12,46,13,,,13,51,12,,,46,13,51,,,51,12,46,,,,,,,,,,,,,,,,
StreetName,123,,1300 West,1300 West,,,,1300 West,1300 West,,,,Cent,Cent,,,,Cent,Cent,,,,,,,,,,,,,,,,,
TurnVolume,123,,0,34.8333,2.16667,,,2.08333,23.0417,1,,,1.33333,0.166667,0.166667,,,2.375,0.125,3.54167,,,,,,,,,,,,,,,,
Lanes,123,,1,1,0,,,1,1,0,,,7,7,0,,,7,7,0,,,,,,,,,,,,,,,,
Shared,123,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,123,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,123,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,123,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,123,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,123,,32,32,32,,,32,32,32,,,21,21,21,,,21,21,21,,,,,,,,,,,,,,,,
Up Node,124,,59,59,59,,,49,49,49,,,15,15,15,,,20,20,20,,,,,,,,,,,,,,,,
Dest Node,124,,15,49,20,,,20,59,15,,,49,20,59,,,59,15,49,,,,,,,,,,,,,,,,
StreetName,124,,Redwood R,Redwood R,,,,Redwood R,Redwood R,,,,Cent,Cent,,,,Cent,Cent,,,,,,,,,,,,,,,,,
TurnVolume,124,,0.875,50.2917,1.25,,,1.58333,56.2917,2.625,,,6.45833,0,3.20833,,,1.25,0,0.791667,,,,,,,,,,,,,,,,
Lanes,124,,2,2,0,,,2,2,0,,,7,7,0,,,7,7,0,,,,,,,,,,,,,,,,
Shared,124,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,124,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,124,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,124,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,124,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,124,,39,39,39,,,39,39,39,,,21,21,21,,,21,21,21,,,,,,,,,,,,,,,,
Up Node,125,,64,64,64,,,51,51,51,,,20,20,20,,,21,21,21,,,,,,,,,,,,,,,,
Dest Node,125,,20,51,21,,,21,64,20,,,51,21,64,,,64,20,51,,,,,,,,,,,,,,,,
StreetName,125,,1300 West,1300 West,,,,1300 West,1300 West,,,,Cent,Cent,,,,Cent,Cent,,,,,,,,,,,,,,,,,
TurnVolume,125,,0.583333,17.2917,0.291667,,,0.708333,10.75,0,,,0.333333,0,1.91667,,,1.04167,0,2.45833,,,,,,,,,,,,,,,,
Lanes,125,,1,1,0,,,1,1,0,,,7,7,0,,,7,7,0,,,,,,,,,,,,,,,,
Shared,125,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,125,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,125,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,125,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,125,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,125,,29,29,29,,,29,29,29,,,21,21,21,,,16,16,16,,,,,,,,,,,,,,,,
Up Node,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,127,,19,,19,,,,17,17,,,60,60,60,,,,,,,,,,128,128,,,,,,,,,,
Dest Node,127,,60,,128,,,,128,60,,,17,128,19,,,,,,,,,,19,60,,,,,,,,,,
StreetName,127,,Cent,,,,,,Cent,,,,9800 Sout,9800 Sout,,,,,,,,,,,9800 Sout,9800 Sout,,,,,,,,,,
TurnVolume,127,,0,,0.333333,,,,2.75,0,,,0,9.875,0,,,,,,,,,,1.625,2.04167,,,,,,,,,,
Lanes,127,,7,,0,,,,7,0,,,1,1,0,,,,,,,,,,1,1,,,,,,,,,,
Shared,127,,0,,0,,,,0,0,,,0,0,0,,,,,,,,,,0,0,,,,,,,,,,
Width,127,,12,,12,,,,12,12,,,12,12,12,,,,,,,,,,12,12,,,,,,,,,,
Storage,127,,0,,0,,,,0,0,,,0,0,0,,,,,,,,,,0,0,,,,,,,,,,
StLanes,127,,0,,0,,,,0,0,,,0,0,0,,,,,,,,,,0,0,,,,,,,,,,
Grade,127,,0,,0,,,,0,0,,,0,0,0,,,,,,,,,,0,0,,,,,,,,,,
Speed,127,,21,,21,,,,21,21,,,29,29,29,,,,,,,,,,29,29,,,,,,,,,,
Up Node,128,,,,,,,,,,,,,,,,,,65,,,,,,,,,,127,,,,,,,
Dest Node,128,,,,,,,,,,,,,,,,,,127,,,,,,,,,,65,,,,,,,
StreetName,128,,,,,,,,,,,,,,,,,,9800 Sout,,,,,,,,,,9800 Sout,,,,,,,
TurnVolume,128,,,,,,,,,,,,,,,,,,4.25,,,,,,,,,,12.9583,,,,,,,
Lanes,128,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,
Shared,128,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
Width,128,,,,,,,,,,,,,,,,,,12,,,,,,,,,,12,,,,,,,
Storage,128,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
StLanes,128,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
Grade,128,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
Speed,128,,,,,,,,,,,,,,,,,,29,,,,,,,,,,29,,,,,,,
Up Node,129,,23,23,23,,,22,22,22,,,65,65,65,,,62,62,62,,,,,,,,,,,,,,,,
Dest Node,129,,65,22,62,,,62,23,65,,,22,62,23,,,23,65,22,,,,,,,,,,,,,,,,
StreetName,129,,Cent,Cent,,,,Cent,Cent,,,,9800 Sout,9800 Sout,,,,9800 Sout,9800 Sout,,,,,,,,,,,,,,,,,
